date,agency,sku,volume,industry_volume,soda_volume,avg_max_temp,price_regular,price_actual,discount,avg_population_2017,avg_yearly_household_income_2017,easter_day,good_friday,new_year,christmas,labor_day,independence_day,revolution_day_memorial,regional_games,beer_capital,music_fest,discount_in_percent,year,month,quarter,volume_lag_1,volume_lag_2,volume_lag_3,volume_lag_6,volume_lag_12,volume_rolling_mean_3,volume_rolling_mean_6,volume_rolling_mean_12
2014-06-01,Agency_30,SKU_08,99.5562,553838801,865152191,30.64642857,1592.947878,1569.415632,23.532246,1094349,247220,0,0,0,0,0,0,0,0,0,0,1.4772765841871445,2014,6,2,117.4482,127.2249,106.713,112.5279,101.4093,117.12870000000117,104.8173,103.93867500000029
2014-07-01,Agency_30,SKU_08,113.8698,550644737,837253085,31.2296875,1593.406601,1568.8609689999998,24.545632,1094349,247220,0,0,0,0,0,0,0,0,0,0,1.5404500009348212,2014,7,3,99.5562,117.4482,127.2249,71.5041,115.4673,114.74310000000118,102.65535,103.78425000000028
2014-08-01,Agency_30,SKU_08,122.8158,522726357,867388593,31.66290323,1593.24409,1565.797383,27.446707,1094349,247220,0,0,0,0,0,0,0,0,0,0,1.7226931624770687,2014,8,3,113.8698,99.5562,117.4482,93.4857,115.9146,110.29140000000119,109.71629999999999,103.6511250000003
2014-09-01,Agency_30,SKU_08,100.6425,413051813,767383003,29.81269841,1592.532797,1565.277264,27.255533000000003,1094349,247220,0,0,0,0,0,1,0,0,0,0,1.7114581910867863,2014,9,3,122.8158,113.8698,99.5562,106.713,92.016,112.08060000000118,114.60465,104.2262250000003
2014-10-01,Agency_30,SKU_08,103.4541,438831227,790867324,28.64,1597.318942,1559.588165,37.730777,1094349,247220,0,0,0,0,0,0,0,0,1,0,2.3621316950487903,2014,10,4,100.6425,122.8158,113.8698,127.2249,106.5213,112.44270000000118,113.59289999999999,104.94510000000031
2014-11-01,Agency_30,SKU_08,84.7953,484133145,715784335,26.46065574,1594.496004,1563.308559,31.187445,1094349,247220,0,0,0,0,0,0,1,1,0,0,1.9559437541243283,2014,11,4,103.4541,100.6425,122.8158,117.4482,87.0318,108.97080000000118,109.6311,104.6895000000003
2014-12-01,Agency_30,SKU_08,112.5918,522571730,696401477,26.30166667,1594.792969,1567.270927,27.522042,1094349,247220,0,0,0,1,0,0,0,0,0,0,1.7257438761632766,2014,12,4,84.7953,103.4541,100.6425,99.5562,112.5279,96.29730000000116,104.18894999999999,104.5031250000003
2015-01-01,Agency_30,SKU_08,87.4791,498567142,762225057,24.81666667,1597.688196,1556.547495,41.140701,1094349,247220,0,0,1,0,0,0,0,0,0,0,2.5750143928584173,2015,1,1,112.5918,84.7953,103.4541,113.8698,71.5041,100.28040000000118,106.36155000000001,104.50845000000031
2015-02-01,Agency_30,SKU_08,84.6036,417947202,717053984,26.81694915,1593.472671,1554.6283939999998,38.844277000000005,1094349,247220,0,0,0,0,0,0,0,0,0,0,2.437712155780048,2015,2,1,87.4791,112.5918,84.7953,122.8158,93.4857,94.95540000000119,101.96310000000001,105.83970000000029
2015-03-01,Agency_30,SKU_08,112.0167,515468092,871204688,28.805,1597.5134380000002,1566.304103,31.209335,1094349,247220,0,0,0,0,0,0,0,0,0,1,1.9536195601003763,2015,3,1,84.6036,87.4791,112.5918,100.6425,106.713,94.89150000000119,95.59440000000001,105.09952500000031
2015-04-01,Agency_30,SKU_08,111.4416,503173607,860265890,33.57627119,1591.669063,1549.8144539999998,41.854609,1094349,247220,1,1,0,0,0,0,0,0,0,0,2.6296049834072828,2015,4,2,112.0167,84.6036,87.4791,103.4541,127.2249,94.69980000000118,97.4901,105.54150000000031
2015-05-01,Agency_30,SKU_08,74.1879,572293344,927833877,32.83333333,1589.89473,1532.897788,56.996942,1094349,247220,0,0,0,0,1,0,0,0,0,0,3.584950684124854,2015,5,2,111.4416,112.0167,84.6036,84.7953,117.4482,102.68730000000117,98.82135,104.2262250000003
2015-06-01,Agency_30,SKU_08,98.406,549967070,899297932,30.96610169,1592.24561,1570.851198,21.394412,1094349,247220,0,0,0,0,0,0,0,0,0,0,1.3436628033786824,2015,6,2,74.1879,111.4416,112.0167,112.5918,99.5562,99.21540000000118,97.05345,100.62120000000031
2015-07-01,Agency_30,SKU_08,93.8052,573927221,897112934,31.47457627,1649.3305779999998,1553.496613,95.833965,1094349,247220,0,0,0,0,0,0,0,0,0,0,5.810476461074865,2015,7,3,98.406,74.1879,111.4416,87.4791,113.8698,94.67850000000116,94.68915,100.5253500000003
2015-08-01,Agency_30,SKU_08,94.6359,573733505,875384686,32.30491803,1667.22423,1550.294457,116.929773,1094349,247220,0,0,0,0,0,0,0,0,0,0,7.013440117769881,2015,8,3,93.8052,98.406,74.1879,84.6036,122.8158,88.79970000000117,95.7435,98.85330000000029
2015-09-01,Agency_30,SKU_08,119.9403,553979958,742568762,31.05833333,1666.592217,1552.982077,113.61014,1094349,247220,0,0,0,0,0,1,0,0,0,0,6.816912910136313,2015,9,3,94.6359,93.8052,98.406,112.0167,100.6425,95.61570000000118,97.41555,96.5049750000003
2015-10-01,Agency_30,SKU_08,110.1636,544203593,761469815,30.03333333,1664.989645,1545.390612,119.599033,1094349,247220,0,0,0,0,0,0,0,0,0,0,7.183169778812649,2015,10,4,119.9403,94.6359,93.8052,111.4416,103.4541,102.79380000000117,98.73615000000001,98.1131250000003
2015-11-01,Agency_30,SKU_08,112.0806,561516727,798860058,28.66666667,1669.992312,1544.115965,125.876347,1094349,247220,0,0,0,0,0,0,1,0,1,0,7.537540508150556,2015,11,4,110.1636,119.9403,94.6359,74.1879,84.7953,108.24660000000118,98.52315,98.6722500000003
2015-12-01,Agency_30,SKU_08,135.6597,568138672,822672453,28.7796875,1670.6473039999998,1545.816659,124.830645,1094349,247220,0,0,0,1,0,0,0,0,0,0,7.471992724084868,2015,12,4,112.0806,110.1636,119.9403,98.406,112.5918,114.06150000000117,104.8386,100.9460250000003
2016-01-01,Agency_30,SKU_08,83.4534,517389425,787479774,26.27424242,1672.039854,1538.863533,133.176321,1094349,247220,0,0,1,0,0,0,0,0,0,0,7.96490111652566,2016,1,1,135.6597,112.0806,110.1636,93.8052,87.4791,119.30130000000118,111.04755,102.8683500000003
2016-02-01,Agency_30,SKU_08,108.9495,532697061,729418593,26.27457627,1668.789559,1532.93916,135.850399,1094349,247220,0,0,0,0,0,0,0,0,0,0,8.1406548996751,2016,2,1,83.4534,135.6597,112.0806,94.6359,84.6036,110.39790000000117,109.32225000000001,102.53287500000032
2016-03-01,Agency_30,SKU_08,127.6083,556542731,852685632,31.32372881,1670.968337,1594.058041,76.910296,1094349,247220,1,1,0,0,0,0,0,0,0,0,4.602738082882057,2016,3,1,108.9495,83.4534,135.6597,119.9403,112.0167,109.35420000000117,111.70785000000001,104.5617000000003
2016-04-01,Agency_30,SKU_08,136.0431,589172265,864686985,33.20645161,1672.134475,1528.9804279999998,143.154047,1094349,247220,0,0,0,0,0,0,0,0,0,1,8.56115636273811,2016,4,2,127.6083,108.9495,83.4534,110.1636,111.4416,106.67040000000118,112.98584999999999,105.86100000000032
2016-05-01,Agency_30,SKU_08,147.4812,555318882,953568835,34.56307692,1668.850736,1469.680993,199.169743,1094349,247220,0,0,0,0,1,0,0,0,0,0,11.93454505568196,2016,5,2,136.0431,127.6083,108.9495,112.0806,74.1879,124.20030000000118,117.2991,107.9111250000003
2016-06-01,Agency_30,SKU_08,119.7486,538687923,912787084,31.59936923,1671.39558,1501.621315,169.774265,1094349,247220,0,0,0,0,0,0,0,0,0,0,10.157635154210473,2016,6,2,147.4812,136.0431,127.6083,135.6597,98.406,137.04420000000118,123.1992,114.0189000000003
2016-07-01,Agency_30,SKU_08,144.7335,558020105,938467950,31.73507692,1664.418711,1526.873473,137.54523799999998,1094349,247220,0,0,0,0,0,0,0,0,0,0,8.263860355028175,2016,7,3,119.7486,147.4812,136.0431,83.4534,93.8052,134.42430000000118,120.54735,115.79745000000031
2016-08-01,Agency_30,SKU_08,218.3985,668934850,930171702,31.03502941,1652.681876,1511.450477,141.231399,1094349,247220,0,0,0,0,0,0,0,0,0,0,8.545588903160455,2016,8,3,144.7335,119.7486,147.4812,108.9495,94.6359,137.32110000000117,130.7607,120.04147500000032
2016-09-01,Agency_30,SKU_08,186.9075,615784543,904326556,30.52041176,1651.528386,1496.111304,155.417082,1094349,247220,0,0,0,0,0,1,0,0,0,0,9.410500195907623,2016,9,3,218.3985,144.7335,119.7486,127.6083,119.9403,160.96020000000118,149.00220000000002,130.35502500000032
2016-10-01,Agency_30,SKU_08,142.36155,629490371,889355958,29.53970588,1669.0337869999998,1479.574171,189.459616,1094349,247220,0,0,0,0,0,0,0,0,0,0,11.35145480431188,2016,10,4,186.9075,218.3985,144.7335,136.0431,110.1636,183.34650000000116,158.8854,135.93562500000033
2016-11-01,Agency_30,SKU_08,155.23125,608313158,883100473,27.35540299,1674.199546,1488.888948,185.310598,1094349,247220,0,0,0,0,0,0,1,0,1,0,11.068608783388118,2016,11,4,142.36155,186.9075,218.3985,147.4812,112.0806,182.5558500000012,159.938475,138.6187875000003
2016-12-01,Agency_30,SKU_08,161.7975,622509370,890156001,28.44198667,1677.429995,1513.2431789999998,164.186816,1094349,247220,0,0,0,1,0,0,0,0,0,0,9.787998097649371,2016,12,4,155.23125,142.36155,186.9075,119.7486,135.6597,161.50010000000117,161.23015,142.2146750000003
2017-01-01,Agency_30,SKU_08,149.0475,562154016,845614054,30.79180742,1679.0783219999998,1505.246218,173.83210400000002,1094349,247220,0,0,1,0,0,0,0,0,0,0,10.352828794367582,2017,1,1,161.7975,155.23125,142.36155,144.7335,83.4534,153.1301000000012,168.2383,144.39282500000033
2017-02-01,Agency_30,SKU_08,100.5975,530252010,850913048,30.118675699999997,1663.5122789999998,1444.347349,219.16492999999997,1094349,247220,0,0,0,0,0,0,0,0,0,0,13.174830914488249,2017,2,1,149.0475,161.7975,155.23125,218.3985,108.9495,155.35875000000118,168.9573,149.8590000000003
2017-03-01,Agency_30,SKU_08,167.9688,613143990,886129111,30.72759368,1666.644171,1479.663415,186.980756,1094349,247220,0,0,0,0,0,0,0,0,0,1,11.218996787287235,2017,3,1,100.5975,149.0475,161.7975,186.9075,127.6083,137.14750000000117,149.32379999999998,149.16300000000032
2017-04-01,Agency_30,SKU_08,198.3456,589969396,940912941,32.97375396,1662.701954,1452.277139,210.424815,1094349,247220,1,1,0,0,0,0,0,0,0,0,12.655594377198886,2017,4,2,167.9688,100.5975,149.0475,142.36155,136.0431,139.20460000000116,146.16735,152.5263750000003
2017-05-01,Agency_30,SKU_08,88.182,628759461,917412482,33.45911247,1673.161283,1487.417406,185.743877,1094349,247220,0,0,0,0,1,0,0,0,0,0,11.101373124470031,2017,5,2,198.3456,167.9688,100.5975,155.23125,147.4812,155.63730000000115,155.498025,157.71825000000032
2017-06-01,Agency_30,SKU_08,115.2756,636846973,928366256,34.93177419,1673.950415,1501.8388710000002,172.11154399999998,1094349,247220,0,0,0,0,0,0,0,0,0,0,10.281758793912662,2017,6,2,88.182,198.3456,167.9688,161.7975,119.7486,151.49880000000118,144.32315,152.7766500000003
2017-07-01,Agency_30,SKU_08,187.3548,670015726,926635433,33.3265625,1675.021341,1494.973352,180.047989,1094349,247220,0,0,0,0,0,0,0,0,0,0,10.748996719797614,2017,7,3,115.2756,88.182,198.3456,149.0475,144.7335,133.93440000000118,136.5695,152.4039000000003
2014-01-01,Agency_31,SKU_01,155.628,481364863,763723622,27.61470588,1248.399803,1217.903225,30.496578000000003,181063,102731,0,0,1,0,0,0,0,0,0,0,2.4428534774448374,2014,1,1,180.792,178.956,186.624,159.408,126.36,182.12400000000116,172.36799999999997,159.8850000000003
2014-02-01,Agency_31,SKU_01,177.984,425528909,734443953,31.45,1252.1875,1139.330357,112.857143,181063,102731,0,0,0,0,0,0,0,0,0,0,9.012799041677065,2014,2,1,155.628,180.792,178.956,158.112,143.64,171.79200000000114,171.73799999999997,162.3240000000003
2014-03-01,Agency_31,SKU_01,216.75599999999997,557166363,828278650,33.04411765,1252.1875,1195.096141,57.091359,181063,102731,0,0,0,0,0,0,0,0,0,1,4.559329892687796,2014,3,1,177.984,155.628,180.792,170.31599999999997,146.556,171.46800000000113,175.04999999999998,165.1860000000003
2014-04-01,Agency_31,SKU_01,233.172,514349463,873734739,33.70625,1252.1875,1213.8577,38.3298,181063,102731,1,1,0,0,0,0,0,0,0,0,3.0610272023958074,2014,4,2,216.75599999999997,177.984,155.628,186.624,192.348,183.45600000000115,182.79,171.03600000000029
2014-05-01,Agency_31,SKU_01,258.336,574689995,887472626,31.7875,1260.064241,1207.921633,52.142608,181063,102731,0,0,0,0,1,0,0,0,0,0,4.138091241968671,2014,5,2,233.172,216.75599999999997,177.984,178.956,140.724,209.30400000000114,190.548,174.4380000000003
2014-06-01,Agency_31,SKU_01,226.26,553838801,865152191,30.540625,1266.324752,1161.05782,105.266932,181063,102731,0,0,0,0,0,0,0,0,0,0,8.312791156750604,2014,6,2,258.336,233.172,216.75599999999997,180.792,134.784,236.08800000000113,203.778,184.2390000000003
2014-07-01,Agency_31,SKU_01,239.22,550644737,837253085,31.44117647,1266.74292,1233.230225,33.512695,181063,102731,0,0,0,0,0,0,0,0,0,0,2.6455798150425034,2014,7,3,226.26,258.336,233.172,155.628,159.408,239.25600000000114,211.356,191.86200000000028
2014-08-01,Agency_31,SKU_01,231.876,522726357,867388593,31.27647059,1265.427251,1216.677653,48.749598,181063,102731,0,0,0,0,0,0,0,0,0,0,3.852422014894635,2014,8,3,239.22,226.26,258.336,177.984,158.112,241.27200000000116,225.28799999999998,198.5130000000003
2014-09-01,Agency_31,SKU_01,204.336,413051813,767383003,29.37941176,1267.761262,1197.161374,70.599888,181063,102731,0,0,0,0,0,1,0,0,0,0,5.568863012001388,2014,9,3,231.876,239.22,226.26,216.75599999999997,170.31599999999997,232.45200000000114,234.26999999999998,204.66000000000028
2014-10-01,Agency_31,SKU_01,227.988,438831227,790867324,28.82352941,1268.073777,1224.986143,43.087634,181063,102731,0,0,0,0,0,0,0,0,1,0,3.397880689713214,2014,10,4,204.336,231.876,239.22,233.172,186.624,225.14400000000114,232.20000000000002,207.49500000000032
2014-11-01,Agency_31,SKU_01,197.532,484133145,715784335,27.85,1267.997051,1197.539587,70.457464,181063,102731,0,0,0,0,0,0,1,1,0,0,5.556595257412787,2014,11,4,227.988,204.336,231.876,258.336,178.956,221.40000000000114,231.336,210.94200000000032
2014-12-01,Agency_31,SKU_01,226.476,522571730,696401477,27.69677419,1255.793098,1214.735425,41.057673,181063,102731,0,0,0,1,0,0,0,0,0,0,3.269461590877449,2014,12,4,197.532,227.988,204.336,226.26,180.792,209.95200000000116,221.202,212.49000000000032
2015-01-01,Agency_31,SKU_01,197.856,498567142,762225057,27.72941176,1261.3757890000002,1177.513144,83.862645,181063,102731,0,0,1,0,0,0,0,0,0,0,6.648505998873267,2015,1,1,226.476,197.532,227.988,239.22,155.628,217.33200000000116,221.23800000000003,216.29700000000034
2015-02-01,Agency_31,SKU_01,198.612,417947202,717053984,29.65294118,1259.513176,1203.524127,55.989049,181063,102731,0,0,0,0,0,0,0,0,0,0,4.4452928374923175,2015,2,1,197.856,226.476,197.532,231.876,177.984,207.28800000000115,214.34400000000002,219.8160000000003
2015-03-01,Agency_31,SKU_01,302.94,515468092,871204688,31.39411765,1262.558306,1205.093339,57.464967,181063,102731,0,0,0,0,0,0,0,0,0,1,4.551470354035278,2015,3,1,198.612,197.856,226.476,204.336,216.75599999999997,207.64800000000113,208.80000000000004,221.5350000000003
2015-04-01,Agency_31,SKU_01,298.404,503173607,860265890,33.81764706,1254.450964,1164.069676,90.381288,181063,102731,1,1,0,0,0,0,0,0,0,0,7.204848223943809,2015,4,2,302.94,198.612,197.856,227.988,233.172,233.13600000000113,225.234,228.71700000000033
2015-05-01,Agency_31,SKU_01,255.74400000000003,572293344,927833877,32.85294118,1292.7418369999998,1200.848784,91.893053,181063,102731,0,0,0,0,1,0,0,0,0,0,7.108383930178321,2015,5,2,298.404,302.94,198.612,197.532,258.336,266.6520000000011,236.97,234.15300000000033
2015-06-01,Agency_31,SKU_01,219.996,549967070,899297932,31.03235294,1332.575133,1256.224992,76.35014100000001,181063,102731,0,0,0,0,0,0,0,0,0,0,5.7295186672224965,2015,6,2,255.74400000000003,298.404,302.94,226.476,226.26,285.69600000000116,246.67200000000003,233.93700000000027
2015-07-01,Agency_31,SKU_01,170.1,573927221,897112934,31.275,1360.714697,1265.005024,95.709673,181063,102731,0,0,0,0,0,0,0,0,0,0,7.033779616771493,2015,7,3,219.996,255.74400000000003,298.404,197.856,239.22,258.0480000000012,245.59199999999998,233.4150000000003
2015-08-01,Agency_31,SKU_01,263.19599999999997,573733505,875384686,32.390625,1361.709143,1249.0666210000002,112.642522,181063,102731,0,0,0,0,0,0,0,0,0,0,8.27214259220113,2015,8,3,170.1,219.996,255.74400000000003,198.612,231.876,215.2800000000012,240.966,227.65500000000029
2015-09-01,Agency_31,SKU_01,186.948,553979958,742568762,30.65454545,1356.882077,1235.82799,121.054087,181063,102731,0,0,0,0,0,1,0,0,0,0,8.921489129522934,2015,9,3,263.19599999999997,170.1,219.996,302.94,204.336,217.76400000000115,251.73000000000002,230.26500000000033
2015-10-01,Agency_31,SKU_01,247.53599999999997,544203593,761469815,30.26060606,1388.937636,1275.1470869999998,113.790549,181063,102731,0,0,0,0,0,0,0,0,0,0,8.192631983658048,2015,10,4,186.948,263.19599999999997,170.1,298.404,227.988,206.74800000000116,232.39800000000002,228.8160000000003
2015-11-01,Agency_31,SKU_01,226.368,561516727,798860058,29.92121212,1391.348789,1237.652582,153.69620700000002,181063,102731,0,0,0,0,0,0,1,0,1,0,11.046562027805091,2015,11,4,247.53599999999997,186.948,263.19599999999997,255.74400000000003,197.532,232.56000000000117,223.92,230.4450000000003
2015-12-01,Agency_31,SKU_01,228.74400000000003,568138672,822672453,29.63548387,1396.235128,1273.91345,122.321678,181063,102731,0,0,0,1,0,0,0,0,0,0,8.760822267465542,2015,12,4,226.368,247.53599999999997,186.948,219.996,226.476,220.28400000000116,219.02399999999997,232.8480000000003
2016-01-01,Agency_31,SKU_01,196.668,517389425,787479774,28.71515152,1396.4645460000002,1261.438495,135.026051,181063,102731,0,0,1,0,0,0,0,0,0,0,9.669135631603782,2016,1,1,228.74400000000003,226.368,247.53599999999997,170.1,197.856,234.21600000000117,220.482,233.0370000000003
2016-02-01,Agency_31,SKU_01,210.708,532697061,729418593,29.651612899999996,1394.0831970000002,1257.435304,136.64789299999998,181063,102731,0,0,0,0,0,0,0,0,0,0,9.80198981625054,2016,2,1,196.668,228.74400000000003,226.368,263.19599999999997,198.612,217.26000000000116,224.91,232.9380000000003
2016-03-01,Agency_31,SKU_01,319.356,556542731,852685632,33.32580645,1371.675468,1205.510153,166.165315,181063,102731,1,1,0,0,0,0,0,0,0,0,12.114040009936229,2016,3,1,210.708,196.668,228.74400000000003,186.948,302.94,212.04000000000119,216.162,233.94600000000028
2016-04-01,Agency_31,SKU_01,354.88800000000003,589172265,864686985,34.84516129,1420.430061,1119.2070199999998,301.223041,181063,102731,0,0,0,0,0,0,0,0,0,1,21.20646762346999,2016,4,2,319.356,210.708,196.668,247.53599999999997,298.404,242.24400000000117,238.23,235.3140000000003
2016-05-01,Agency_31,SKU_01,335.98800000000006,555318882,953568835,34.45806452,1444.781929,1106.365594,338.416335,181063,102731,0,0,0,0,1,0,0,0,0,0,23.423350486826305,2016,5,2,354.88800000000003,319.356,210.708,226.368,255.74400000000003,294.9840000000012,256.122,240.0210000000003
2016-06-01,Agency_31,SKU_01,306.612,538687923,912787084,31.24503226,1424.806493,1273.606007,151.200486,181063,102731,0,0,0,0,0,0,0,0,0,0,10.612001471276283,2016,6,2,335.98800000000006,354.88800000000003,319.356,228.74400000000003,219.996,336.7440000000012,274.39200000000005,246.7080000000003
2016-07-01,Agency_31,SKU_01,252.072,558020105,938467950,31.79193548,1436.362701,1328.7493949999998,107.613306,181063,102731,0,0,0,0,0,0,0,0,0,0,7.492070486450205,2016,7,3,306.612,335.98800000000006,354.88800000000003,196.668,170.1,332.49600000000123,287.37,253.9260000000003
2016-08-01,Agency_31,SKU_01,281.556,668934850,930171702,31.16912903,1425.754906,1321.073166,104.68174,181063,102731,0,0,0,0,0,0,0,0,0,0,7.3421974253406495,2016,8,3,252.072,306.612,335.98800000000006,210.708,263.19599999999997,298.22400000000124,296.60400000000004,260.7570000000003
2016-09-01,Agency_31,SKU_01,261.9,615784543,904326556,30.57412903,1465.169601,1295.322036,169.847565,181063,102731,0,0,0,0,0,1,0,0,0,0,11.592348413731523,2016,9,3,281.556,252.072,306.612,319.356,186.948,280.0800000000012,308.41200000000003,262.2870000000003
2016-10-01,Agency_31,SKU_01,253.152,629490371,889355958,30.80967742,1621.952655,1204.792175,417.16048,181063,102731,0,0,0,0,0,0,0,0,0,0,25.719645928875774,2016,10,4,261.9,281.556,252.072,354.88800000000003,247.53599999999997,265.1760000000012,298.836,268.5330000000003
2016-11-01,Agency_31,SKU_01,157.78799999999998,608313158,883100473,29.82658065,1628.726215,1203.942077,424.784138,181063,102731,0,0,0,0,0,0,1,0,1,0,26.08075771654476,2016,11,4,253.152,261.9,281.556,335.98800000000006,226.368,265.5360000000012,281.88000000000005,269.0010000000003
2016-12-01,Agency_31,SKU_01,298.404,622509370,890156001,30.91062343,1619.796168,1280.998598,338.79757,181063,102731,0,0,0,1,0,0,0,0,0,0,20.916061952308556,2016,12,4,157.78799999999998,253.152,261.9,306.612,228.74400000000003,224.28000000000114,252.17999999999998,263.28600000000034
2017-01-01,Agency_31,SKU_01,219.024,562154016,845614054,31.78167051,1668.838696,1342.35241,326.486286,181063,102731,0,0,1,0,0,0,0,0,0,0,19.563681426044784,2017,1,1,298.404,157.78799999999998,253.152,252.072,196.668,236.44800000000114,250.81199999999998,269.0910000000003
2017-02-01,Agency_31,SKU_01,253.692,530252010,850913048,32.28967401,1669.733051,1286.607812,383.125239,181063,102731,0,0,0,0,0,0,0,0,0,0,22.945298876999953,2017,2,1,219.024,298.404,157.78799999999998,281.556,210.708,225.07200000000117,245.30399999999997,270.95400000000035
2017-03-01,Agency_31,SKU_01,245.7,613143990,886129111,32.827905300000005,1675.690275,1328.816923,346.873352,181063,102731,0,0,0,0,0,0,0,0,0,1,20.7003261387311,2017,3,1,253.692,219.024,298.404,261.9,319.356,257.04000000000116,240.66,274.53600000000034
2017-04-01,Agency_31,SKU_01,242.136,589969396,940912941,34.39021164,1676.309908,1194.197592,482.112316,181063,102731,1,1,0,0,0,0,0,0,0,0,28.760333259331905,2017,4,2,245.7,253.692,219.024,253.152,354.88800000000003,239.47200000000115,237.96,268.3980000000003
2017-05-01,Agency_31,SKU_01,271.944,628759461,917412482,33.11240429,1690.105391,1375.749925,314.35546600000004,181063,102731,0,0,0,0,1,0,0,0,0,0,18.59975523857731,2017,5,2,242.136,245.7,253.692,157.78799999999998,335.98800000000006,247.17600000000115,236.124,259.0020000000003
2017-06-01,Agency_31,SKU_01,210.168,636846973,928366256,33.90967742,1690.0611829999998,1400.48741,289.573773,181063,102731,0,0,0,0,0,0,0,0,0,0,17.133922482379152,2017,6,2,271.944,242.136,245.7,298.404,306.612,253.26000000000116,255.14999999999998,253.6650000000003
2017-07-01,Agency_31,SKU_01,265.464,670015726,926635433,33.56129032,1688.405589,1359.597386,328.808203,181063,102731,0,0,0,0,0,0,0,0,0,0,19.474479659519773,2017,7,3,210.168,271.944,242.136,219.024,252.072,241.4160000000012,240.44400000000005,245.6280000000003
2014-01-01,Agency_31,SKU_02,21.6,481364863,763723622,27.61470588,1270.225,1265.450329,4.774671,181063,102731,0,0,1,0,0,0,0,0,0,0,0.3758917514613553,2014,1,1,28.188,29.808000000000003,29.916,25.38,23.868,29.304000000001178,28.098,28.710000000000303
2014-02-01,Agency_31,SKU_02,17.172,425528909,734443953,31.45,1277.75,1227.0082109999998,50.741789,181063,102731,0,0,0,0,0,0,0,0,0,0,3.971182860496968,2014,2,1,21.6,28.188,29.808000000000003,27.972,29.916,26.532000000001176,27.468,28.521000000000303
2014-03-01,Agency_31,SKU_02,29.808000000000003,557166363,828278650,33.04411765,1277.75,1250.556626,27.193374,181063,102731,0,0,0,0,0,0,0,0,0,1,2.1282233613774215,2014,3,1,17.172,21.6,28.188,27.324,33.264,22.320000000001173,25.668000000000003,27.4590000000003
2014-04-01,Agency_31,SKU_02,31.212,514349463,873734739,33.70625,1277.75,1275.597222,2.152778,181063,102731,1,1,0,0,0,0,0,0,0,0,0.1684819409117589,2014,4,2,29.808000000000003,17.172,21.6,29.916,34.344,22.86000000000118,26.082000000000004,27.171000000000305
2014-05-01,Agency_31,SKU_02,32.076,574689995,887472626,31.7875,1257.0375,1237.8875,19.15,181063,102731,0,0,0,0,1,0,0,0,0,0,1.5234231277905392,2014,5,2,31.212,29.808000000000003,17.172,29.808000000000003,28.62,26.064000000001176,26.298000000000002,26.910000000000306
2014-06-01,Agency_31,SKU_02,18.684,553838801,865152191,30.540625,1260.730769,1243.509615,17.221154000000002,181063,102731,0,0,0,0,0,0,0,0,0,0,1.3659660272795326,2014,6,2,32.076,31.212,29.808000000000003,28.188,25.92,31.032000000001176,26.676000000000002,27.198000000000302
2014-07-01,Agency_31,SKU_02,38.232,550644737,837253085,31.44117647,1259.933674,1253.311224,6.62245,181063,102731,0,0,0,0,0,0,0,0,0,0,0.5256189382553165,2014,7,3,18.684,32.076,31.212,21.6,25.38,27.324000000001174,25.092,26.595000000000308
2014-08-01,Agency_31,SKU_02,34.344,522726357,867388593,31.27647059,1260.048702,1252.241883,7.806819,181063,102731,0,0,0,0,0,0,0,0,0,0,0.6195648618667439,2014,8,3,38.232,18.684,32.076,17.172,27.972,29.66400000000117,27.864,27.666000000000306
2014-09-01,Agency_31,SKU_02,34.344,413051813,767383003,29.37941176,1264.581731,1239.946154,24.635577,181063,102731,0,0,0,0,0,1,0,0,0,0,1.948120583753712,2014,9,3,34.344,38.232,18.684,29.808000000000003,27.324,30.42000000000117,30.726,28.1970000000003
2014-10-01,Agency_31,SKU_02,38.556,438831227,790867324,28.82352941,1267.707561,1259.520834,8.186727000000001,181063,102731,0,0,0,0,0,0,0,0,1,0,0.6457898691983901,2014,10,4,34.344,34.344,38.232,31.212,29.916,35.64000000000117,31.482,28.782000000000306
2014-11-01,Agency_31,SKU_02,29.916,484133145,715784335,27.85,1268.388889,1266.8379630000002,1.550926,181063,102731,0,0,0,0,0,0,1,1,0,0,0.1222752748348933,2014,11,4,38.556,34.344,34.344,32.076,29.808000000000003,35.74800000000118,32.705999999999996,29.502000000000304
2014-12-01,Agency_31,SKU_02,32.94,522571730,696401477,27.69677419,1255.307172,1243.750205,11.556967,181063,102731,0,0,0,1,0,0,0,0,0,0,0.920648527928589,2014,12,4,29.916,38.556,34.344,18.684,28.188,34.27200000000118,32.346,29.511000000000305
2015-01-01,Agency_31,SKU_02,24.408,498567142,762225057,27.72941176,1254.4563050000002,1237.2923119999998,17.163992999999998,181063,102731,0,0,1,0,0,0,0,0,0,0,1.3682415984987213,2015,1,1,32.94,29.916,38.556,38.232,21.6,33.804000000001174,34.722,29.907000000000306
2015-02-01,Agency_31,SKU_02,29.052,417947202,717053984,29.65294118,1254.015103,1238.103392,15.911711,181063,102731,0,0,0,0,0,0,0,0,0,0,1.2688611932929803,2015,2,1,24.408,32.94,29.916,34.344,17.172,29.088000000001173,32.418,30.141000000000304
2015-03-01,Agency_31,SKU_02,32.616,515468092,871204688,31.39411765,1254.308361,1239.621689,14.686672,181063,102731,0,0,0,0,0,0,0,0,0,1,1.170898038843576,2015,3,1,29.052,24.408,32.94,34.344,29.808000000000003,28.800000000001177,31.536,31.131000000000302
